Class,Genus,Species,Common name,Mass_kg,Max_longevity_yr,log10M,log10T
Aves,Baeolophus,bicolor,Tufted titmouse,0.021,13.3,-1.6777807052660807,1.1238516409670858
Aves,Baeolophus,inornatus,"Plain titmouse, or Oak titmouse",0.0159,9.0,-1.7986028756795485,0.9542425094393249
Aves,Baeolophus,wollweberi,Bridled titmouse,0.0104,6.6,-1.9829666607012197,0.8195439355418687
Aves,Cyanistes,caeruleus,Blue tit,0.0103,14.6,-1.9871627752948278,1.1643528557844371
Aves,Lophophanes,cristatus,Crested tit,0.0111,11.6,-1.9546770212133424,1.0644579892269186
Aves,Parus,major,Great tit,0.0179,15.4,-1.747146969020107,1.187520720836463
Aves,Periparus,ater,Coal tit,0.0092,9.5,-2.036212172654445,0.9777236052888477
Aves,Poecile,atricapillus,Black-capped chickadee,0.0104,12.4,-1.9829666607012197,1.0934216851622351
Aves,Poecile,carolinensis,Carolina chickadee,0.01025,10.9,-1.9892761346082268,1.0374264979406236
Aves,Poecile,cinctus,"Siberian tit, or Gray-headed chickadee",0.0125,9.0,-1.9030899869919435,0.9542425094393249
Aves,Poecile,gambeli,Mountain chickadee,0.0115,10.1,-1.9393021596463882,1.0043213737826426
Aves,Poecile,hudsonicus,Boreal chickadee,0.01,7.0,-2.0,0.8450980400142568
Aves,Poecile,montanus,Willow tit,0.0111,11.3,-1.9546770212133424,1.0530784434834197
Aves,Poecile,palustris,Marsh tit,0.0112,13.2,-1.9507819773298183,1.1205739312058498
Aves,Poecile,rufescens,Chestnut-backed chickadee,0.009800000000000001,9.5,-2.008773924307505,0.9777236052888477
Aves,Poecile,sclateri,Mexican chickadee,0.011,10.1,-1.958607314841775,1.0043213737826426
Aves,Cardellina,canadensis,Canada warbler,0.01,8.0,-2.0,0.9030899869919435
Aves,Cardellina,pusilla,Wilson's warbler,0.007,8.9,-2.154901959985743,0.9493900066449128
Aves,Cardellina,rubrifrons,Red-faced warbler,0.009800000000000001,3.0,-2.008773924307505,0.47712125471966244
Aves,Geothlypis,formosa,Kentucky warbler,0.014,6.9,-1.853871964321762,0.8388490907372553
Aves,Geothlypis,philadelphia,Mourning warbler,0.01,7.9,-2.0,0.8976270912904414
Aves,Geothlypis,tolmiei,Macgillivray's warbler,0.0104,9.0,-1.9829666607012197,0.9542425094393249
Aves,Geothlypis,trichas,Common yellowthroat,0.0095,11.5,-2.0222763947111524,1.0606978403536118
Aves,Helmitheros,vermivorum,Worm-eating warbler,0.0125,8.1,-1.9030899869919435,0.9084850188786497
Aves,Icteria,virens,Yellow-breasted chat,0.026,8.9,-1.585026652029182,0.9493900066449128
Aves,Leiothlypis,celata,Orange-crowned warbler,0.0092,8.6,-2.036212172654445,0.9344984512435677
Aves,Leiothlypis,luciae,Lucy's warbler,0.0066,5.8,-2.1804560644581312,0.7634279935629373
Aves,Leiothlypis,peregrina,Tennessee warbler,0.0085,6.4,-2.070581074285707,0.8061799739838872
Aves,Leiothlypis,ruficapilla,Nashville warbler,0.0075,10.2,-2.1249387366083,1.0086001717619175
Aves,Leiothlypis,virginiae,Virginia's warbler,0.008199999999999999,6.2,-2.0861861476162833,0.7923916894982539
Aves,Limnothlypis,swainsonii,Swainson's warbler,0.0135,9.9,-1.869666231504994,0.9956351945975499
Aves,Mniotilta,varia,Black-and-white warbler,0.0109,12.2,-1.9625735020593764,1.0863598306747482
Aves,Myioborus,pictus,Painted redstart,0.00975,6.6,-2.010995384301463,0.8195439355418687
Aves,Parkesia,motacilla,Louisiana waterthrush,0.0225,11.9,-1.6478174818886375,1.0755469613925308
Aves,Parkesia,noveboracensis,Northern waterthrush,0.016300000000000002,8.9,-1.787812395596042,0.9493900066449128
Aves,Protonotaria,citrea,Prothonotary warbler,0.0143,8.1,-1.8446639625349381,0.9084850188786497
Aves,Seiurus,aurocapilla,Ovenbird,0.0188,11.0,-1.7258421507363202,1.041392685158225
Aves,Setophaga,adelaidae,Adelaide's warbler,0.007,10.6,-2.154901959985743,1.0253058652647702
Aves,Setophaga,americana,Northern parula,0.0079,7.0,-2.1023729087095586,0.8450980400142568
Aves,Setophaga,caerulescens,Black-throated blue warbler,0.010199999999999999,10.0,-1.9913998282380825,1.0
Aves,Setophaga,castanea,Bay-breasted warbler,0.0115,4.9,-1.9393021596463882,0.6901960800285137
Aves,Setophaga,cerulea,Cerulean warbler,0.008625,6.0,-2.064240896254688,0.7781512503836436
Aves,Setophaga,chrysoparia,Golden-cheeked warbler,0.010199999999999999,11.0,-1.9913998282380825,1.041392685158225
Aves,Setophaga,citrina,Hooded warbler,0.0106,8.2,-1.9746941347352298,0.9138138523837167
Aves,Setophaga,coronata,Yellow-rumped (myrtle) warbler,0.012,10.0,-1.9208187539523751,1.0
Aves,Setophaga,discolor,Prairie warbler,0.007,10.3,-2.154901959985743,1.0128372247051722
Aves,Setophaga,dominica,Yellow-throated warbler,0.009699999999999999,6.1,-2.0132282657337552,0.785329835010767
Aves,Setophaga,fusca,Blackburnian warbler,0.009,8.2,-2.0457574905606752,0.9138138523837167
Aves,Setophaga,kirtlandii,Kirtland's warbler,0.0155,9.0,-1.8096683018297086,0.9542425094393249
Aves,Setophaga,magnolia,Magnolia warbler,0.0075,8.0,-2.1249387366083,0.9030899869919435
Aves,Setophaga,occidentalis,Hermit warbler,0.01,9.1,-2.0,0.9590413923210935
Aves,Setophaga,palmarum,"Palm warbler, or Western palm warbler",0.0103,6.6,-1.9871627752948278,0.8195439355418687
Aves,Setophaga,pensylvanica,Chestnut-sided warbler,0.009,6.9,-2.0457574905606752,0.8388490907372553
Aves,Setophaga,petechia,Yellow warbler,0.009800000000000001,11.0,-2.008773924307505,1.041392685158225
Aves,Setophaga,pinus,Pine warbler,0.011800000000000001,10.2,-1.9281179926938745,1.0086001717619175
Aves,Setophaga,ruticilla,American redstart,0.0085,10.1,-2.070581074285707,1.0043213737826426
Aves,Setophaga,striata,Blackpoll warbler,0.015,8.1,-1.8239087409443189,0.9084850188786497
Aves,Setophaga,townsendi,Townsend's warbler,0.00885,10.7,-2.0530567293021744,1.0293837776852097
Aves,Setophaga,virens,Black-throated green warbler,0.009,6.0,-2.0457574905606752,0.7781512503836436
Aves,Vermivora,chrysoptera,Golden-winged warbler,0.0088,7.9,-2.0555173278498313,0.8976270912904414
Aves,Vermivora,cyanoptera,Blue-winged warbler,0.0089,9.0,-2.050609993355087,0.9542425094393249
Aves,Aimophila,ruficeps,Rufous-crowned sparrow,0.0188,5.1,-1.7258421507363202,0.7075701760979364
Aves,Ammodramus,savannarum,Grasshopper sparrow,0.0176,9.1,-1.75448733218585,0.9590413923210935
Aves,Amphispiza,bilineata,Black-throated sparrow,0.0135,6.0,-1.869666231504994,0.7781512503836436
Aves,Arremonops,rufivirgatus,Olive sparrow,0.0224,8.2,-1.6497519816658373,0.9138138523837167
Aves,Artemisiospiza,belli,Sage sparrow,0.0171,9.1,-1.7670038896078462,0.9590413923210935
Aves,Calamospiza,melanocorys,Lark bunting,0.032600000000000004,4.8,-1.486782399932061,0.6812412373755872
Aves,Chondestes,grammacus,Lark sparrow,0.027100000000000003,7.8,-1.5670307091255942,0.8920946026904804
Aves,Junco,hyemalis,Dark-eyed junco,0.019,11.3,-1.7212463990471711,1.0530784434834197
Aves,Junco,phaeonotus,Yellow-eyed junco,0.02,6.6,-1.6989700043360187,0.8195439355418687
Aves,Melospiza,georgiana,Swamp sparrow,0.0161,7.8,-1.7931741239681502,0.8920946026904804
Aves,Melospiza,lincolnii,Lincoln's sparrow,0.01735,7.6,-1.7607005208731075,0.8808135922807914
Aves,Melospiza,melodia,Song sparrow,0.022699999999999998,11.3,-1.6439741428068773,1.0530784434834197
Aves,Melozone,aberti,Abert's towhee,0.046,8.6,-1.337242168318426,0.9344984512435677
Aves,Melozone,crissalis,California towhee,0.047,12.8,-1.3279021420642825,1.1072099696478683
Aves,Melozone,fusca,Canyon towhee,0.0444,12.8,-1.3526170298853801,1.1072099696478683
Aves,Passerculus,sandwichensis,Savannah sparrow,0.0202,18.0,-1.6946486305533763,1.255272505103306
Aves,Passerella,iliaca,Fox sparrow,0.0355,10.3,-1.449771646944906,1.0128372247051722
Aves,Peucaea,aestivalis,Bachman's sparrow,0.019600000000000003,3.9,-1.7077439286435239,0.5910646070264992
Aves,Pipilo,chlorurus,Green-tailed towhee,0.02888,7.7,-1.5394028111023985,0.8864907251724818
Aves,Pipilo,erythrophthalmus,Eastern towhee,0.0394,12.3,-1.4045037781744258,1.089905111439398
Aves,Pipilo,maculatus,Spotted towhee,0.0404,11.0,-1.393618634889395,1.041392685158225
Aves,Pooecetes,gramineus,Vesper sparrow,0.0257,7.9,-1.5900668766687054,0.8976270912904414
Aves,Spizella,breweri,Brewer's sparrow,0.011,6.2,-1.958607314841775,0.7923916894982539
Aves,Spizella,pallida,Clay-colored sparrow,0.01145,6.9,-1.941194513324093,0.8388490907372553
Aves,Spizella,passerina,Chipping sparrow,0.012199999999999999,11.8,-1.9136401693252518,1.0718820073061255
Aves,Spizella,pusilla,Field sparrow,0.0125,10.3,-1.9030899869919435,1.0128372247051722
Aves,Spizelloides,arborea,American tree sparrow,0.0166,10.8,-1.779891911959945,1.0334237554869496
Aves,Zonotrichia,albicollis,White-throated sparrow,0.0211,14.9,-1.6757175447023074,1.173186268412274
Aves,Zonotrichia,atricapilla,Golden-crowned sparrow,0.03155,10.5,-1.501000636419847,1.021189299069938
Aves,Zonotrichia,leucophrys,White-crowned sparrow,0.02582,13.3,-1.5880437620695984,1.1238516409670858
Aves,Zonotrichia,querula,Harris's sparrow,0.033100000000000004,11.7,-1.4801720062242811,1.0681858617461617
Aves,Passer,domesticus,House sparrow,0.0253,23.0,-1.596879478824182,1.3617278360175928
Aves,Passer,hispaniolensis,Spanish sparrow,0.0242,11.2,-1.6161846340195687,1.0492180226701815
Aves,Passer,montanus,Eurasian tree sparrow,0.0205,13.1,-1.6882461389442456,1.1172712956557642
Aves,Petronia,petronia,Rock sparrow,0.030199999999999998,7.0,-1.5199930570428495,0.8450980400142568
Aves,Drymodes,brunneopygia,Southern scrub robin,0.03395,9.7,-1.4691602213834796,0.9867717342662448
Aves,Eopsaltria,australis,Eastern yellow robin,0.02025,14.7,-1.6935749724493125,1.167317334748176
Aves,Eopsaltria,georgiana,White-breasted robin,0.019149999999999997,18.3,-1.7178312216953584,1.2624510897304295
Aves,Eopsaltria,griseogularis,Western yellow robin,0.019875,8.8,-1.701692862671492,0.9444826721501687
Aves,Melanodryas,cucullata,Hooded robin,0.021575,9.6,-1.6660491956127528,0.9822712330395684
Aves,Melanodryas,vittata,Dusky robin,0.026600000000000002,4.7,-1.575118363368933,0.6720978579357175
Aves,Microeca,fascinans,Jacky winter,0.0147583,5.3,-1.830963665760932,0.724275869600789
Aves,Microeca,flavigaster,Lemon-bellied flyrobin,0.012,4.1,-1.9208187539523751,0.6127838567197355
Aves,Petroica,goodenovii,Red-capped robin,0.008875,5.5,-2.0518316382728683,0.7403626894942439
Aves,Petroica,phoenicea,Flame robin,0.013,10.9,-1.8860566476931633,1.0374264979406236
Aves,Petroica,rosea,Rose robin,0.008199999999999999,6.1,-2.0861861476162833,0.785329835010767
Aves,Poecilodryas,superciliosa,White-browed robin,0.019899999999999998,9.0,-1.7011469235902934,0.9542425094393249
Aves,Tregellasia,capito,Pale-yellow robin,0.013900000000000001,13.2,-1.8569851997459048,1.1205739312058498
Aves,Tregellasia,leucops,White-faced robin,0.015975,18.0,-1.7965591331695623,1.255272505103306
Aves,Phylloscopus,collybita,"Common chiffchaff, or Eurasian chiffchaff",0.0083,8.0,-2.0809219076239263,0.9030899869919435
Aves,Phylloscopus,sibillatrix,Wood warbler,0.0092,10.2,-2.036212172654445,1.0086001717619175
Aves,Phylloscopus,trochilus,Willow warbler,0.0087,11.8,-2.0604807473813813,1.0718820073061255
Aves,Chiroxiphia,pareola,Blue-backed manakin,0.0169,14.0,-1.7721132953863266,1.146128035678238
Aves,Pitta,versicolor,Noisy pitta,0.09075,6.0,-1.0421533662918498,0.7781512503836436
Aves,Bubalornis,albirostris,"White-billed buffalo weaver, or African ox birds",0.0619,20.0,-1.2083093509798821,1.3010299956639813
Aves,Ploceus,cucullatus,Village weaver,0.0362,24.0,-1.4412914294668342,1.380211241711606
Aves,Quelea,quelea,Red-billed quelea,0.0175,10.0,-1.7569619513137056,1.0
Aves,Polioptila,caerulea,Blue-grey gnatcatcher,0.0065,4.2,-2.1870866433571443,0.6232492903979004
Aves,Polioptila,californica,California gnatcatcher,0.006,8.0,-2.221848749616356,0.9030899869919435
Aves,Pomatostomus,halli,Hall's babbler,0.0418,3.9,-1.3788237182249647,0.5910646070264992
Aves,Pomatostomus,ruficeps,Chestnut-crowned babbler,0.0578,8.3,-1.238072161579471,0.919078092376074
Aves,Pomatostomus,superciliosus,White-browed babbler,0.0432,14.4,-1.3645162531850878,1.1583624920952498
Aves,Pomatostomus,temporalis,Grey-crowned babbler,0.071,13.3,-1.1487416512809248,1.1238516409670858
Aves,Prunella,collaris,Alpine accentor,0.039775,7.7,-1.4003898116813809,0.8864907251724818
Aves,Prunella,modularis,Hedge sparrow,0.0202,20.8,-1.6946486305533763,1.3180633349627615
Aves,Psophodes,olivaceus,Eastern whipbird,0.068,12.3,-1.1674910872937636,1.089905111439398
Aves,Ailuroedus,crassirostris,Green catbird,0.207,14.9,-0.6840296545430823,1.173186268412274
Aves,Ailuroedus,melanotis,Spotted catbird,0.202,10.4,-0.6946486305533762,1.0170333392987803
Aves,Ptilonorhynchus,violaceus,Satin bowerbird,0.213,25.1,-0.6716203965612623,1.3996737214810382
Aves,Scenopoeetes,dentirostris,Tooth-billed bowerbird,0.16725,22.0,-0.7766338735601392,1.3424226808222062
Aves,Sericulus,chrysocephalus,Regent bowerbird,0.1,17.2,-1.0,1.235528446907549
Aves,Pycnonotus,jocosus,Red-whiskered bulbul,0.0277,11.1,-1.5575202309355514,1.0453229787866574
Aves,Pycnonotus,xanthopygos,White-spectacled bulbul,0.0381,8.8,-1.4190750243243806,0.9444826721501687
Aves,Regulus,calendula,Ruby-crowned kinglet,0.00675,5.6,-2.170696227168975,0.7481880270062005
Aves,Regulus,regulus,Goldcrest,0.0056,7.0,-2.2518119729937998,0.8450980400142568
Aves,Regulus,satrapa,Golden-crowned kinglet,0.0055,6.3,-2.2596373105057563,0.7993405494535817
Aves,Auriparus,flaviceps,Verdin,0.0068,5.6,-2.167491087293764,0.7481880270062005
Aves,Remiz,pendulinus,Eurasian penduline-tit,0.009300000000000001,7.2,-2.0315170514460648,0.8573324964312685
Aves,Rhipidura,leucophrys,Willie wagtail,0.027,9.4,-1.5686362358410126,0.9731278535996987
Aves,Rhipidura,rufifrons,Rufous fantail,0.010199999999999999,9.1,-1.9913998282380825,0.9590413923210935
Aves,Sitta,canadensis,Red-breasted nuthatch,0.0112,7.5,-1.9507819773298183,0.8750612633917001
Aves,Sitta,carolinensis,White-breasted nuthatch,0.0205,9.8,-1.6882461389442456,0.9912260756924949
Aves,Sitta,europaea,"Wood nuthatch, or Eurasian nuthatch",0.020399999999999998,12.9,-1.6903698325741012,1.110589710299249
Aves,Sitta,pusilla,Brown-headed nuthatch,0.0108,5.8,-1.9665762445130504,0.7634279935629373
Aves,Sitta,pygmaea,Pygmy nuthatch,0.0107,8.2,-1.9706162223147903,0.9138138523837167
Aves,Acridotheres,cristatellus,Crested myna,0.1165,13.0,-0.9336740746379621,1.1139433523068367
Aves,Lamprotornis,caudatus,Long-tailed glossy starling,0.121,17.8,-0.9172146296835499,1.250420002308894
Aves,Lamprotornis,hildebrandti,Hildebrandt's starling,0.055799999999999995,16.9,-1.2533658010624213,1.2278867046136734
Aves,Lamprotornis,superbus,Superb starling,0.0649,25.0,-1.1877553031996309,1.3979400086720377
Aves,Leucopsar,rothschildi,Bali mynah,0.095,25.0,-1.0222763947111522,1.3979400086720377
Aves,Sturnus,vulgaris,European starling,0.074,22.9,-1.1307682802690238,1.359835482339888
Aves,Chamaea,fasciata,Wrentit,0.0147,12.6,-1.832682665251824,1.100370545117563
Aves,Sylvia,atricapilla,Blackcap,0.0167,13.8,-1.7772835288524167,1.1398790864012365
Aves,Sylvia,borin,Garden warbler,0.0246,24.0,-1.609064892896621,1.380211241711606
Aves,Sylvia,communis,"Common whitethroat, or Whitethroat",0.0177,9.0,-1.7520267336381934,0.9542425094393249
Aves,Sylvia,curruca,Lesser whitethroat,0.0114,9.0,-1.9430951486635273,0.9542425094393249
Aves,Sylvia,melanocephala,Sardinian warbler,0.011699999999999999,8.3,-1.9318141382538383,0.919078092376074
Aves,Sylvia,nisoria,Barred warbler,0.0225,11.9,-1.6478174818886375,1.0755469613925308
Aves,Cercomacra,tyrannina,Dusky antbird,0.016300000000000002,13.0,-1.787812395596042,1.1139433523068367
Aves,Formicivora,acutirostris,Marsh antwren,0.009800000000000001,16.2,-2.008773924307505,1.209515014542631
Aves,Hylophylax,naevioides,Spotted antbird,0.0178,14.0,-1.749579997691106,1.146128035678238
Aves,Camarhynchus,parvulus,Small tree finch,0.0132,15.0,-1.8794260687941502,1.1760912590556813
Aves,Camarhynchus,pauper,Medium tree finch,0.016,12.0,-1.7958800173440752,1.0791812460476249
Aves,Coereba,flaveola,Bananaquit,0.0101,8.6,-1.9956786262173574,0.9344984512435677
Aves,Cyanerpes,caeruleus,Purple honeycreeper,0.012,17.0,-1.9208187539523751,1.2304489213782739
Aves,Eucometis,penicillata,Gray-headed tanager,0.027,10.0,-1.5686362358410126,1.0
Aves,Geospiza,fuliginosa,Small ground finch,0.0145,15.0,-1.8386319977650252,1.1760912590556813
Aves,Loxigilla,portoricensis,Puerto rican bullfinch,0.032100000000000004,15.6,-1.493494967595128,1.1931245983544616
Aves,Sporophila,torqueola,White-collared seedeater,0.0087,11.7,-2.0604807473813813,1.0681858617461617
Aves,Thraupis,episcopus,Blue-grey tanager,0.035,9.5,-1.4559319556497243,0.9777236052888477
Aves,Campylorhynchus,brunneicapillus,Cactus wren,0.0389,7.3,-1.4100503986742923,0.8633228601204559
Aves,Thryomanes,bewickii,Bewick's wren,0.009800000000000001,8.0,-2.008773924307505,0.9030899869919435
Aves,Thryothorus,ludovicianus,Carolina wren,0.0175,9.2,-1.7569619513137056,0.9637878273455552
Aves,Troglodytes,aedon,House wren,0.009699999999999999,9.0,-2.0132282657337552,0.9542425094393249
Aves,Troglodytes,troglodytes,Winter wren,0.0091,7.0,-2.040958607678906,0.8450980400142568
Aves,Catharus,bicknelli,Bicknell's thrush,0.0275,11.9,-1.5606673061697374,1.0755469613925308
Aves,Catharus,fuscescens,Veery,0.0288,10.1,-1.5406075122407692,1.0043213737826426
Aves,Catharus,guttatus,Hermit thrush,0.027800000000000002,10.8,-1.5559552040819238,1.0334237554869496
Aves,Catharus,minimus,Grey-cheeked thrush,0.0248,7.3,-1.6055483191737838,0.8633228601204559
Aves,Catharus,ustulatus,Swainson's thrush,0.027899999999999998,11.0,-1.5543957967264024,1.041392685158225
Aves,Hylocichla,mustelina,Wood thrush,0.0433,10.2,-1.3635121036466347,1.0086001717619175
Aves,Ixoreus,naevius,Varied thrush,0.0785,5.6,-1.1051303432547475,0.7481880270062005
Aves,Sialia,currucoides,Mountain bluebird,0.0296,9.0,-1.5287082889410615,0.9542425094393249
Aves,Sialia,mexicana,Western bluebird,0.0265,8.7,-1.576754126063192,0.9395192526186185
Aves,Sialia,sialis,Eastern bluebird,0.0305,10.5,-1.5157001606532141,1.021189299069938
Aves,Turdus,grayi,Clay-colored robin,0.074,9.6,-1.1307682802690238,0.9822712330395684
Aves,Turdus,iliacus,Redwing,0.061200000000000004,18.8,-1.2132485778544388,1.2741578492636798
Aves,Turdus,merula,"Common blackbird, or Eurasian blackbird",0.1032,21.8,-0.9863203027088074,1.3384564936046048
Aves,Turdus,migratorius,American robin,0.0755,17.0,-1.1220530483708118,1.2304489213782739
Aves,Turdus,philomelos,Song thrush,0.0678,17.7,-1.1687703061329366,1.2479732663618066
Aves,Turdus,pilaris,Fieldfare,0.106,18.1,-0.9746941347352298,1.2576785748691846
Aves,Turdus,plumbeus,Red-legged thrush,0.07529999999999999,14.6,-1.1232050237992994,1.1643528557844371
Aves,Turdus,torquatus,Ring ouzel,0.109,9.1,-0.9625735020593764,0.9590413923210935
Aves,Turdus,viscivorus,Mistle thrush,0.1175,21.2,-0.929962133392245,1.3263358609287514
Aves,Zoothera,heinei,Russet-tailed thrush,0.111,1.0,-0.9546770212133425,0.0
Aves,Zoothera,lunulata,Bassian thrush,0.1295,0.6,-0.8877302315827293,-0.22184874961635637
Aves,Camptostoma,imberbe,Northern beardless tyrannulet,0.0074,5.8,-2.1307682802690238,0.7634279935629373
Aves,Contopus,cooperi,Olive-sided flycatcher,0.032799999999999996,11.1,-1.484126156288321,1.0453229787866574
Aves,Contopus,sordidulus,Western wood pewee,0.0128,8.1,-1.8927900303521317,0.9084850188786497
Aves,Contopus,virens,Eastern wood pewee,0.013900000000000001,8.2,-1.8569851997459048,0.9138138523837167
Aves,Elaenia,martinica,Caribbean elaenia,0.0209,13.6,-1.679853713888946,1.1335389083702174
Aves,Empidonax,alnorum,Alder flycatcher,0.0135,9.1,-1.869666231504994,0.9590413923210935
Aves,Empidonax,difficilis,Pacific-slope flycatcher,0.011,6.9,-1.958607314841775,0.8388490907372553
Aves,Empidonax,hammondii,Hammond's flycatcher,0.0104,7.0,-1.9829666607012197,0.8450980400142568
Aves,Empidonax,minimus,Least flycatcher,0.01,8.0,-2.0,0.9030899869919435
Aves,Empidonax,oberholseri,Dusky flycatcher,0.01095,9.0,-1.9605858808238628,0.9542425094393249
Aves,Empidonax,traillii,Willow flycatcher,0.0126,11.0,-1.899629454882437,1.041392685158225
Aves,Empidonax,virescens,Acadian flycatcher,0.0126,12.1,-1.899629454882437,1.08278537031645
Aves,Myiarchus,antillarum,Puerto rican flycatcher,0.023399999999999997,13.6,-1.6307841425898573,1.1335389083702174
